FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F03,2025-07-06,4.2,29.9175,25.123125,4.5,26.280625,0.0,140.42666666666668,3.5904166666666666,0.0,0,high
F03,2025-07-13,4.2,19.73958333333333,25.35458333333333,4.5,87.85666666666667,0.0,200.0,3.61,0.0,0,high
F03,2025-05-28,4.2,36.20458333333333,23.290000000000003,4.5,0.0,0.0,0.0,3.52,0.0,1,low
F03,2025-05-31,4.2,42.90916666666666,23.40416666666667,4.5,0.0,0.0,0.0,3.53,0.0,1,low
F03,2025-05-09,4.2,44.81125,22.5475,4.5,0.0,0.0,10.59,3.49,2424.0,1,low
F03,2025-07-03,4.2,36.00875,24.73583333333333,4.5,0.0,0.0,91.35125,3.59,0.0,1,low
F03,2025-07-04,4.2,34.692708333333336,25.068541666666665,4.5,4.0408333333333335,0.0,108.320625,3.59,0.0,1,low
F03,2025-05-29,4.2,34.391041666666666,23.55458333333333,4.499958333333333,0.0,0.0,0.0,3.525,0.0,1,low
F03,2025-07-12,4.2,22.48770833333333,25.290208333333336,4.5,79.29625,0.0,200.0,3.605625,0.0,0,high
F03,2025-05-07,4.2,42.044583333333335,22.431875,4.254875,0.0,0.0,35.016041666666666,3.4847916666666667,0.0,1,low
F03,2025-07-05,4.2,32.56520833333333,25.213125,4.5,15.2825,0.0,124.65729166666668,3.59,0.0,0,high
F03,2025-05-03,4.2,43.303125,22.33583333333333,4.432104166666667,42.2025,0.0,91.115,3.48,0.0,1,low
F03,2025-06-09,4.2,44.809583333333336,23.827291666666667,4.5,0.0,0.0,1.377916666666667,3.545208333333333,586.5600000000001,1,low
F03,2025-06-14,4.2,44.86333333333334,24.266458333333333,4.5,0.0,0.0,0.0,3.5502083333333334,419.04,1,low
F03,2025-05-14,4.2,40.352291666666666,22.69541666666667,4.175541666666667,0.0,0.0,0.0,3.5,0.0,1,low
F03,2025-06-12,4.2,42.92625,24.10770833333333,4.499875,0.0,0.0,0.0,3.5499999999999994,0.0,1,low
F03,2025-06-01,4.2,41.71208333333333,23.391875,4.499937500000001,0.0,0.0,0.0,3.53,0.0,1,low
F03,2025-05-05,4.2,44.84916666666667,22.397916666666664,4.5,16.11104166666667,0.0,60.907916666666665,3.48,2330.4,1,low
F03,2025-07-15,4.2,16.841666666666665,25.466875,4.5,104.358125,0.0,200.0,3.61,0.0,0,high
F03,2025-05-25,4.2,41.34625,23.36375,4.499854166666666,0.0,0.0,0.0,3.52,0.0,1,low
F03,2025-05-17,4.2,41.420208333333335,22.78708333333333,4.3562916666666665,0.0,0.0,0.0,3.5,0.0,1,low
F03,2025-07-21,4.2,40.77833333333333,25.72729166666667,4.5,111.38395833333334,0.0,200.0,3.62,0.0,0,high
F03,2025-05-23,4.2,45.0,23.345416666666665,4.5,0.0,0.0,0.0,3.51,680.16,1,low
F03,2025-06-20,4.2,42.833958333333335,24.29520833333333,4.5,0.0,0.0,0.0,3.565208333333333,0.0,1,low
F03,2025-05-11,4.2,44.98395833333333,22.615416666666665,4.5,0.0,0.0,0.0,3.49,1709.28,1,low
F03,2025-05-22,4.2,44.90583333333333,23.140208333333334,4.5,0.0,0.0,0.0,3.51,1812.0,1,low
F03,2025-05-01,4.2,44.99916666666667,22.157291666666666,4.5,57.87854166666667,0.0,110.78395833333332,3.47,711.36,1,low
F03,2025-05-15,4.2,44.51645833333333,22.66208333333333,4.498541666666667,0.0,0.0,0.0,3.5,968.16,1,low
F03,2025-06-05,4.2,39.244375,23.66645833333333,4.5,0.0,0.0,0.0,3.5400000000000005,0.0,1,low
F03,2025-05-06,4.2,43.03895833333333,22.31125,4.437229166666667,0.0,0.0,36.381458333333335,3.48,0.0,1,low
F03,2025-07-24,4.2,35.414375,25.855,4.5,132.42270833333333,0.0,200.0,3.63,0.0,0,high
F03,2025-05-04,4.2,41.24708333333333,22.122291666666666,4.282125,40.569375,0.0,87.655625,3.48,0.0,1,low
F03,2025-07-01,4.2,36.505625,24.97520833333333,4.5,0.0,0.0,57.17250000000001,3.5854166666666667,0.0,1,low
F03,2025-06-03,4.2,43.08041666666667,23.6375,4.5,0.0,0.0,0.0,3.530208333333333,0.0,1,low
F03,2025-07-17,4.2,28.275,25.7475,4.5,104.38625,0.0,200.0,3.610625,1479.84,0,high
F03,2025-07-26,4.2,30.17770833333333,26.045625,4.5,145.09708333333333,0.0,200.0,3.63,0.0,0,high
F03,2025-06-21,4.2,40.77666666666666,24.394375,4.5,0.0,0.0,0.0,3.57,0.0,1,low
F03,2025-06-10,4.2,43.0975,23.826666666666668,4.5,0.0,0.0,3.7691666666666666,3.5499999999999994,0.0,1,low
F03,2025-06-17,4.2,44.864375,24.310625,4.5,0.0,0.0,0.0,3.56,2156.16,1,low
F03,2025-06-13,4.2,44.93875,24.078541666666663,4.5,0.0,0.0,0.0,3.5499999999999994,840.0,1,low
F03,2025-06-28,4.2,40.486875,24.669375,4.5,0.0,0.0,1.5635416666666666,3.58,0.0,1,low
F03,2025-07-25,4.2,33.13625,25.901666666666667,4.5,138.87541666666667,0.0,200.0,3.63,0.0,0,high
F03,2025-05-13,4.2,42.045208333333335,22.704791666666665,4.285166666666666,0.0,0.0,0.0,3.499791666666667,0.0,1,low
F03,2025-07-09,4.2,24.065416666666668,25.14770833333333,4.5,56.42979166666667,0.0,184.26895833333333,3.6,0.0,0,high
F03,2025-06-08,4.2,42.87833333333333,23.820625000000003,4.5,0.0,0.0,0.6224999999999999,3.5400000000000005,0.0,1,low
F03,2025-06-25,4.2,43.96979166666667,24.68625,4.5,0.0,0.0,0.0,3.5704166666666666,2412.0,1,low
F03,2025-06-15,4.2,42.83416666666667,24.307916666666667,4.499833333333333,0.0,0.0,0.0,3.56,0.0,1,low
F03,2025-07-16,4.2,14.805208333333333,25.604375,4.5,111.99729166666668,0.0,200.0,3.61,0.0,0,high
F03,2025-06-24,4.2,34.65541666666667,24.696458333333336,4.5,0.0,0.0,0.0,3.57,0.0,1,low
F03,2025-05-30,4.2,41.51979166666667,23.35645833333333,4.5,0.0,0.0,0.0,3.53,1133.28,1,low
F03,2025-07-22,4.2,39.31125,25.884375,4.5,118.52520833333334,0.0,200.0,3.62,0.0,0,high
