FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F02,2025-06-21,4.2,40.71041666666667,24.410833333333333,4.5,0.27416666666666667,0.0,0.3227083333333333,2.42,0.0,1,low
F02,2025-06-22,4.2,38.6825,24.438125,4.5,7.445625,0.0,7.6343749999999995,2.42,0.0,1,low
F02,2025-06-23,4.2,36.981875,24.422916666666666,4.5,17.66,0.0,17.718958333333333,2.4252083333333334,0.0,1,low
F02,2025-06-24,4.2,34.819375,24.676666666666666,4.5,27.411041666666666,0.0,27.215625,2.43,0.0,1,low
F02,2025-06-25,4.2,43.838750000000005,24.57375,4.5,12.958125,0.0,12.760833333333332,2.43,2412.0,1,low
F02,2025-06-26,4.2,43.22979166666667,24.753541666666667,4.5,1.025625,0.0,0.6691666666666666,2.43,0.0,1,low
F02,2025-06-27,4.2,40.39333333333333,24.690833333333334,4.5,12.624791666666667,0.0,13.150416666666667,2.43,0.0,1,low
F02,2025-06-28,4.2,38.58375,24.69395833333333,4.5,27.786041666666666,0.0,31.414583333333336,2.430625,0.0,1,low
F02,2025-06-29,4.2,36.806875,24.763958333333335,4.5,42.369791666666664,0.0,48.819375,2.44,0.0,1,low
F02,2025-06-30,4.2,35.467708333333334,24.77479166666667,4.5,56.41229166666667,0.0,65.6075,2.44,0.0,1,low
F02,2025-07-01,4.2,33.68125,24.79895833333333,4.5,69.99291666666666,0.0,81.69583333333334,2.44,0.0,0,high
F02,2025-07-02,4.2,32.719375,24.97791666666667,4.5,81.751875,0.0,96.09979166666666,2.44,108.47999999999999,0,high
F02,2025-07-03,4.2,31.954166666666666,25.00208333333333,4.5,93.15770833333333,0.0,109.95645833333333,2.44,0.0,0,high
F02,2025-07-04,4.2,30.11791666666667,24.939791666666665,4.5,105.34166666666665,0.0,124.383125,2.44625,0.0,0,high
F02,2025-07-05,4.2,27.753333333333334,24.95125,4.5,117.02708333333334,0.0,138.31187500000001,2.45,0.0,0,high
F02,2025-07-06,4.200208333333333,25.64979166666667,25.09375,4.5,128.24958333333333,0.0,151.79375000000002,2.45,0.0,0,high
F02,2025-07-07,4.2,23.33791666666667,25.233333333333334,4.5,139.015625,0.0,164.754375,2.45,0.0,0,high
F02,2025-07-08,4.2,21.21625,25.09583333333333,4.5,149.45645833333333,0.0,177.19791666666666,2.45,0.0,0,high
F02,2025-07-09,4.2,19.352083333333333,25.07229166666667,4.5,159.396875,0.0,189.15937499999998,2.4516666666666667,0.0,0,high
F02,2025-07-10,4.2,16.914791666666666,25.4025,4.5,169.09166666666667,0.0,198.94187499999998,2.46,0.0,0,high
F02,2025-07-11,4.2,17.57125,25.245833333333334,4.5,176.04729166666667,0.0,200.0,2.46,230.39999999999998,0,high
F02,2025-07-12,4.2,17.837291666666665,25.450625000000002,4.5,182.73416666666665,0.0,200.0,2.46,0.0,0,high
F02,2025-07-13,4.2,15.524583333333332,25.308958333333333,4.5,191.41750000000002,0.0,200.0,2.46,0.0,0,high
F02,2025-07-14,4.2,13.935833333333333,25.473541666666666,4.5,198.81500000000003,0.0,200.0,2.46,0.0,0,high
F02,2025-07-15,4.2,11.487916666666665,25.38,4.5,200.0,0.0,200.0,2.4672916666666667,0.0,0,high
F02,2025-07-16,4.2,10.236458333333333,25.69875,4.5,200.0,0.0,200.0,2.47,0.0,0,high
F02,2025-07-17,4.2,22.760208333333335,25.477708333333336,4.5,199.84416666666667,0.0,200.0,2.47,1479.84,0,high
F02,2025-07-18,4.2,35.33291666666667,25.642291666666665,4.5,199.68479166666668,0.0,200.0,2.47,0.0,0,high
F02,2025-07-19,4.2,37.99458333333333,25.564166666666665,4.5,200.0,0.0,200.0,2.47,501.59999999999997,0,high
F02,2025-07-20,4.2,41.08229166666667,25.750416666666666,4.5,200.0,0.0,200.0,2.4727083333333337,0.0,0,high
F02,2025-07-21,4.2,38.58083333333334,25.845208333333332,4.5,200.0,0.0,200.0,2.48,0.0,0,high
F02,2025-07-22,4.2,36.09354166666667,25.81041666666667,4.5,200.0,0.0,200.0,2.48,0.0,0,high
F02,2025-07-23,4.2,33.31541666666667,25.936041666666668,4.5,200.0,0.0,200.0,2.48,0.0,0,high
F02,2025-07-24,4.2,31.420833333333334,25.876875,4.5,200.0,0.0,200.0,2.48,0.0,0,high
F02,2025-07-25,4.2,29.711458333333336,25.879166666666666,4.5,200.0,0.0,200.0,2.48,0.0,0,high
F02,2025-07-26,4.2,27.668333333333333,25.890625,4.5,200.0,0.0,200.0,2.4883333333333337,0.0,0,high
