FieldID,Date,pH,Moisture,Temperature,EC,Nitrogen,Phosphorus,Potassium,OrganicMatter,Rainfall,Cluster,SoilQuality
F01,2025-05-14,4.2,39.083333333333336,22.640416666666667,4.110458333333333,0.0,0.0,0.0,3.2099999999999995,0.0,1,low
F01,2025-06-12,4.2,43.270625,24.0,4.5,0.0,0.0,50.07916666666667,3.23,0.0,1,low
F01,2025-06-01,4.2,40.46479166666666,23.43541666666667,4.5,0.0,0.0,21.141875,3.22,0.0,1,low
F01,2025-05-05,4.2,44.884375,22.362291666666668,4.5,16.277083333333334,0.0,60.342083333333335,3.2000000000000006,2330.4,1,low
F01,2025-07-15,4.2,9.246666666666666,25.455416666666665,4.5,109.26479166666668,10.128958333333332,200.0,3.25,0.0,0,high
F01,2025-05-25,4.2,41.22145833333334,23.285208333333333,4.5,0.0,0.0,0.0,3.2099999999999995,0.0,1,low
F01,2025-05-17,4.2,41.41583333333333,22.86520833333333,4.28775,0.0,0.0,0.0,3.2099999999999995,0.0,1,low
F01,2025-07-21,4.2,36.85208333333333,25.69875,4.5,120.013125,9.434375,200.0,3.25,0.0,0,high
F01,2025-05-23,4.2,45.0,23.152916666666663,4.5,0.0,0.0,0.0,3.2099999999999995,680.16,1,low
F01,2025-06-20,4.2,42.586666666666666,24.547708333333333,4.5,0.0,0.0,34.21083333333333,3.23,0.0,1,low
F01,2025-05-11,4.2,44.98458333333334,22.60875,4.5,0.0,0.0,0.0,3.2079166666666663,1709.28,1,low
F01,2025-05-22,4.2,44.875416666666666,22.975,4.5,0.0,0.0,0.0,3.2099999999999995,1812.0,1,low
F01,2025-05-01,4.2,44.99875,22.17979166666667,4.5,57.965833333333336,0.0,110.31291666666664,3.2000000000000006,711.36,1,low
F01,2025-05-15,4.2,43.915,22.763333333333332,4.497270833333333,0.0,0.0,0.0,3.2099999999999995,968.16,1,low
F01,2025-06-05,4.2,39.12020833333333,23.63875,4.5,0.0,0.0,50.16770833333334,3.22,0.0,1,low
F01,2025-05-06,4.2,42.7575,22.279375,4.459854166666667,0.0,0.0,35.759166666666665,3.2000000000000006,0.0,1,low
F01,2025-07-24,4.2,32.236666666666665,26.094375,4.5,142.63875,27.301041666666663,200.0,3.25,0.0,0,high
F01,2025-05-04,4.2,41.2975,22.37833333333333,4.286104166666667,40.610625,0.0,86.98145833333332,3.2000000000000006,0.0,1,low
F01,2025-07-01,4.2,32.2125,24.956875,4.5,0.0,0.0,144.85145833333334,3.24,0.0,0,high
F01,2025-06-03,4.2,42.65895833333334,23.5975,4.5,0.0,0.0,27.86791666666667,3.22,0.0,1,low
F01,2025-07-17,4.2,20.35125,25.398125,4.5,110.52208333333334,7.721041666666667,200.0,3.25,1479.84,0,high
F01,2025-07-26,4.2,27.991666666666664,26.00333333333333,4.5,156.31020833333335,38.46479166666666,200.0,3.25,0.0,0,high
F01,2025-06-21,4.2,40.590625,24.422291666666663,4.5,0.0,0.0,45.12375,3.23,0.0,1,low
F01,2025-06-10,4.2,42.92645833333333,24.00854166666667,4.5,0.0,0.0,71.10625,3.22,0.0,1,low
F01,2025-06-17,4.2,44.80083333333334,24.16708333333333,4.5,0.0,0.0,54.975625,3.23,2156.16,1,low
F01,2025-06-13,4.2,44.94145833333334,23.96770833333333,4.5,0.0,0.0,52.251875000000005,3.23,840.0,1,low
F01,2025-06-28,4.2,39.22229166666667,24.819166666666664,4.5,0.0,0.0,86.0675,3.24,0.0,1,low
F01,2025-07-25,4.2,30.341458333333332,25.898125,4.5,149.55354166666666,33.064791666666665,200.0,3.25,0.0,0,high
